conversation_id,customer_tweet_id,customer_message,customer_message_clean,match_category,stage1_proposed_intent,training_label,label_source,llm_reasoning,created_at
65909,65905,@AmazonHelp It said it would be delivered by 8pm today on the app,It said it would be delivered by 8pm today on the app,single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Thu Nov 30 20:17:24 +0000 2017
15447,15447,@115830 thank you for delaying my package again and again. Not like I wanted it or anything,thank you for delaying my package again and again. Not like I wanted it or anything,single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Thu Nov 30 20:25:25 +0000 2017
54364,54364,Right just cancel the order @AmazonHelp December the 5th was not the agreed date it was today! @118373 @128305 3rd time this month it's joke!,Right just cancel the order December the 5th was not the agreed date it was today! 3rd time this month it's joke!,single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Thu Nov 30 20:34:59 +0000 2017
15140,15140,Another night.  Another non-delivery.  Another useless ‘chat’ conversation with false promises and excuses.  @115830 - you have let me down yet again.  Your promises are full of shit. #whereismybloodystuff,Another night. Another non-delivery. Another useless ‘chat’ conversation with false promises and excuses. - you have let me down yet again. Your promises are full of shit. #whereismybloodystuff,single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Thu Nov 30 20:40:11 +0000 2017
69607,69611,@AmazonHelp I’d rather the order just be cancelled so I don’t have the extra hassle of returning items because they didn’t arrive on time. That’s a waste of my time.,I’d rather the order just be cancelled so I don’t have the extra hassle of returning items because they didn’t arrive on time. That’s a waste of my time.,single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Thu Nov 30 20:55:05 +0000 2017
29568,29568,"Hey @115850 , since you have launched echo and tap in india. Time to get #alexa working too, please. @115821 @116935","Hey , since you have launched echo and tap in india. Time to get #alexa working too, please.",single_match,device_digital_content,device_digital_content,stage1_rule,High-confidence single rule match,Thu Oct 26 07:37:05 +0000 2017
65655,65637,@AmazonHelp @131027 please resonpd on your ticket 323630 and take action against amzon .so that i can go ahead with cusomer court,please resonpd on your ticket 323630 and take action against amzon .so that i can go ahead with cusomer court,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Tue Jun 27 11:49:45 +0000 2017
36582,36594,"@AmazonHelp @115850

Sick of your post sales services., Decide to uninstall Amazon. And no more shopping from Amazon India.
Pathetic service level..","Sick of your post sales services., Decide to uninstall Amazon. And no more shopping from Amazon India. Pathetic service level..",single_match,service_complaint,service_complaint,stage1_rule,High-confidence single rule match,Tue Nov 07 10:59:57 +0000 2017
36582,36597,"@AmazonHelp @115850
Pathetic software . Never receive call. Check snapshot..

Pathetic post sales service https://t.co/peqBNSVrZ2",Pathetic software . Never receive call. Check snapshot.. Pathetic post sales service,single_match,service_complaint,service_complaint,stage1_rule,High-confidence single rule match,Tue Nov 07 15:59:12 +0000 2017
65870,65869,@AmazonHelp @115850 @115821 I contacted your customer service center and even selected return option. But service boy refused to take back product this is fruad .I want to share such fruad info with people to aware of your such fruad work,I contacted your customer service center and even selected return option. But service boy refused to take back product this is fruad .I want to share such fruad info with people to aware of your such fruad work,single_match,service_complaint,service_complaint,stage1_rule,High-confidence single rule match,Tue Nov 28 05:40:55 +0000 2017
69933,69933,"@119625 Hi, can you please check your DM? :)","Hi, can you please check your DM? :)",zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Tue Nov 28 10:25:39 +0000 2017
64114,64114,@115830 another triumph of customer service. Useless.,another triumph of customer service. Useless.,single_match,service_complaint,service_complaint,stage1_rule,High-confidence single rule match,Tue Nov 28 11:05:33 +0000 2017
64114,64111,@AmazonHelp I had a message saying it was through my letterbox,I had a message saying it was through my letterbox,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Tue Nov 28 11:11:26 +0000 2017
64114,64109,"@AmazonHelp I just rang customer services and was told to wait 48 hours, you see my frustration??","I just rang customer services and was told to wait 48 hours, you see my frustration??",single_match,service_complaint,service_complaint,stage1_rule,High-confidence single rule match,Tue Nov 28 11:15:24 +0000 2017
65714,65714,Second TV attempted to be delivered and Second TV to do a vanishing act. Come on @115830 - we would like our TV now please. Something very fishy about all this...,Second TV attempted to be delivered and Second TV to do a vanishing act. Come on - we would like our TV now please. Something very fishy about all this...,single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Tue Nov 28 20:14:49 +0000 2017
65714,65711,@AmazonHelp It’s just not fair. It’s not our fault and yet we’re the ones out of pocket and the goods undelivered. Best to use another courier or go to another address??,It’s just not fair. It’s not our fault and yet we’re the ones out of pocket and the goods undelivered. Best to use another courier or go to another address??,single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Tue Nov 28 21:11:59 +0000 2017
16796,16784,"@AmazonHelp That's what m doing n u making me believe more that refund policy by Amazon in India is really poor..!
Ur seller is even not taking calls nw",That's what m doing n u making me believe more that refund policy by Amazon in India is really poor..! Ur seller is even not taking calls nw,multi_match,seller_marketplace,seller_marketplace,llm_gemini,The customer is complaining about a third-party seller who is not responding or taking calls.,Tue Oct 17 10:43:11 +0000 2017
34558,34558,Day two without #AmazonIN #Prime.,Day two without #AmazonIN #Prime.,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Tue Oct 24 00:05:47 +0000 2017
34558,34554,@AmazonHelp Already requested. No resolution.,Already requested. No resolution.,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Tue Oct 24 06:01:40 +0000 2017
16796,16782,"@AmazonHelp How much more time is needed?
I think everything is online..
Is ur seller not responding? Or approval is needed from any ministry?",How much more time is needed? I think everything is online.. Is ur seller not responding? Or approval is needed from any ministry?,single_match,seller_marketplace,seller_marketplace,stage1_rule,High-confidence single rule match,Tue Oct 24 11:03:26 +0000 2017
16796,16780,@AmazonHelp No..!!,No..!!,zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Tue Oct 24 11:48:25 +0000 2017
18159,18159,"Really unhappy, @AmazonHelp. I'm sitting here at home all day and I got this text a few minutes ago. https://t.co/w35PxLWI0K","Really unhappy, . I'm sitting here at home all day and I got this text a few minutes ago.",zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Tue Oct 31 00:09:04 +0000 2017
18159,18157,"@AmazonHelp USPS is the carrier. They are usually here 10 am-12 pm, so I don't know what's going on.","USPS is the carrier. They are usually here 10 am-12 pm, so I don't know what's going on.",zero_match,other,other,stage1_sampled_other,Sampled zero-match other,Tue Oct 31 00:17:05 +0000 2017
18159,18155,"@AmazonHelp No, is USPS even contactable, esp after hours?  I'll wait and see what happens tomorrow. Two delivery mishaps this month - one UPS, one USPS","No, is USPS even contactable, esp after hours? I'll wait and see what happens tomorrow. Two delivery mishaps this month - one UPS, one USPS",single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Tue Oct 31 00:30:12 +0000 2017
9147,9146,"@115850 Under the same order ID another product of 617 was delivered, paid 700 asked to add the balance to the wallet, same thing, not added","Under the same order ID another product of 617 was delivered, paid 700 asked to add the balance to the wallet, same thing, not added",single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Tue Oct 31 04:42:13 +0000 2017
18206,18206,"#amazonindia Since when Amazon has started cheating its customers ?🤔
Feeling cheated as i ordered Amazon echo plus on 6th october.",#amazonindia Since when Amazon has started cheating its customers ?🤔 Feeling cheated as i ordered Amazon echo plus on 6th october.,single_match,device_digital_content,device_digital_content,stage1_rule,High-confidence single rule match,Tue Oct 31 06:17:16 +0000 2017
21956,21956,@1404 @AmazonHelp  product is not deliverable to any single pincode in India. making customers fool by listing product at low price https://t.co/3hxhLgCaWd,product is not deliverable to any single pincode in India. making customers fool by listing product at low price,single_match,delivery_order_status,delivery_order_status,stage1_rule,High-confidence single rule match,Tue Oct 31 07:22:14 +0000 2017
